poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
16665,21575,731,2008,2008_Pres-G_NC,NC,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/25/2008,600,Barack Obama,DEM,50,John McCain,REP,46,,4,11/4/2008,49.7,49.38,0.33,3.67,3.67,1,,
16450,21347,732,2008,2008_Pres-G_ND,ND,Pres-G,Pres-G,YouGov,391,10/25/2008,271,Barack Obama,DEM,43,John McCain,REP,50,,-7,11/4/2008,44.5,53.15,-8.65,1.65,1.65,1,among registered voters,
16463,21360,733,2008,2008_Pres-G_NE,NE,Pres-G,Pres-G,YouGov,391,10/25/2008,407,Barack Obama,DEM,38,John McCain,REP,57,,-19,11/4/2008,41.6,56.53,-14.93,4.07,-4.07,1,among registered voters,
16464,21361,734,2008,2008_Pres-G_NH,NH,Pres-G,Pres-G,YouGov,391,10/25/2008,516,Barack Obama,DEM,54,John McCain,REP,40,,14,11/4/2008,54.13,44.52,9.61,4.39,4.39,1,among registered voters,
16669,21579,735,2008,2008_Pres-G_NJ,NJ,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2008,800,Barack Obama,DEM,53,John McCain,REP,38,,15,11/4/2008,57.14,41.61,15.53,0.53,-0.53,1,,
16468,21365,735,2008,2008_Pres-G_NJ,NJ,Pres-G,Pres-G,YouGov,391,10/25/2008,777,Barack Obama,DEM,55,John McCain,REP,40,,15,11/4/2008,57.14,41.61,15.53,0.53,-0.53,1,among registered voters,
16465,21362,736,2008,2008_Pres-G_NM,NM,Pres-G,Pres-G,YouGov,391,10/25/2008,457,Barack Obama,DEM,53,John McCain,REP,43,,10,11/4/2008,56.91,41.78,15.13,5.13,-5.13,1,among registered voters,
16623,21529,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,Suffolk University,323,10/25/2008,450,Barack Obama,DEM,50,John McCain,REP,40,,10,11/4/2008,55.15,42.65,12.49,2.49,-2.49,1,,
16497,21394,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,YouGov,391,10/25/2008,494,Barack Obama,DEM,51,John McCain,REP,46,,5,11/4/2008,55.15,42.65,12.49,7.49,-7.49,1,among registered voters,
16660,21570,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/25/2008,600,Barack Obama,DEM,48,John McCain,REP,44,,4,11/4/2008,55.15,42.65,12.49,8.49,-8.49,1,,
16484,21381,738,2008,2008_Pres-G_NY,NY,Pres-G,Pres-G,YouGov,391,10/25/2008,988,Barack Obama,DEM,58,John McCain,REP,38,,20,11/4/2008,62.88,36.03,26.86,6.86,-6.86,1,among registered voters,
16649,21559,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,Marist College,183,10/25/2008,661,Barack Obama,DEM,48,John McCain,REP,45,,3,11/4/2008,51.38,46.8,4.58,1.58,-1.58,1,,
16611,21517,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,National Journal,224,10/25/2008,404,Barack Obama,DEM,48,John McCain,REP,41,,7,11/4/2008,51.38,46.8,4.58,2.42,2.42,1,among registered voters,
16470,21367,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,YouGov,391,10/25/2008,990,Barack Obama,DEM,51,John McCain,REP,45,,6,11/4/2008,51.38,46.8,4.58,1.42,1.42,1,among registered voters,
16664,21574,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/25/2008,600,Barack Obama,DEM,50,John McCain,REP,45,,5,11/4/2008,51.38,46.8,4.58,0.42,0.42,1,,
16676,21586,740,2008,2008_Pres-G_OK,OK,Pres-G,Pres-G,SoonerPoll.com,308,10/25/2008,720,Barack Obama,DEM,35,John McCain,REP,62,,-27,11/4/2008,34.35,65.65,-31.29,4.29,4.29,1,,
16496,21393,740,2008,2008_Pres-G_OK,OK,Pres-G,Pres-G,YouGov,391,10/25/2008,491,Barack Obama,DEM,39,John McCain,REP,58,,-19,11/4/2008,34.35,65.65,-31.29,12.29,12.29,1,among registered voters,
16492,21389,741,2008,2008_Pres-G_OR,OR,Pres-G,Pres-G,YouGov,391,10/25/2008,698,Barack Obama,DEM,54,John McCain,REP,43,,11,11/4/2008,56.75,40.4,16.35,5.35,-5.35,1,among registered voters,
16483,21380,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,YouGov,391,10/25/2008,1009,Barack Obama,DEM,51,John McCain,REP,44,,7,11/4/2008,54.47,44.15,10.31,3.31,-3.31,1,among registered voters,
16471,21368,743,2008,2008_Pres-G_RI,RI,Pres-G,Pres-G,YouGov,391,10/25/2008,365,Barack Obama,DEM,58,John McCain,REP,37,,21,11/4/2008,62.86,35.06,27.81,6.81,-6.81,1,among registered voters,
16458,21355,744,2008,2008_Pres-G_SC,SC,Pres-G,Pres-G,YouGov,391,10/25/2008,728,Barack Obama,DEM,44,John McCain,REP,52,,-8,11/4/2008,44.9,53.87,-8.98,0.98,0.98,1,among registered voters,
16459,21356,745,2008,2008_Pres-G_SD,SD,Pres-G,Pres-G,YouGov,391,10/25/2008,352,Barack Obama,DEM,43,John McCain,REP,52,,-9,11/4/2008,44.75,53.16,-8.41,0.59,-0.59,1,among registered voters,
16478,21375,746,2008,2008_Pres-G_TN,TN,Pres-G,Pres-G,YouGov,391,10/25/2008,653,Barack Obama,DEM,44,John McCain,REP,53,,-9,11/4/2008,41.79,56.85,-15.06,6.06,6.06,1,among registered voters,
16485,21382,747,2008,2008_Pres-G_TX,TX,Pres-G,Pres-G,YouGov,391,10/25/2008,972,Barack Obama,DEM,43,John McCain,REP,54,,-11,11/4/2008,43.63,55.38,-11.75,0.75,0.75,1,among registered voters,
16472,21369,748,2008,2008_Pres-G_UT,UT,Pres-G,Pres-G,YouGov,391,10/25/2008,395,Barack Obama,DEM,34,John McCain,REP,61,,-27,11/4/2008,34.17,62.15,-27.98,0.98,0.98,1,among registered voters,
16614,21520,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,National Journal,224,10/25/2008,404,Barack Obama,DEM,48,John McCain,REP,44,,4,11/4/2008,52.63,46.33,6.3,2.3,-2.3,1,among registered voters,
16493,21390,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,YouGov,391,10/25/2008,772,Barack Obama,DEM,52,John McCain,REP,45,,7,11/4/2008,52.63,46.33,6.3,0.7,0.7,1,among registered voters,
16666,21576,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/25/2008,600,Barack Obama,DEM,52,John McCain,REP,45,,7,11/4/2008,52.63,46.33,6.3,0.7,0.7,1,,
16657,21567,750,2008,2008_Pres-G_VT,VT,Pres-G,Pres-G,Research 2000,281,10/25/2008,400,Barack Obama,DEM,57,John McCain,REP,36,,21,11/4/2008,67.46,30.45,37.01,16.01,-16.01,1,,
16456,21353,750,2008,2008_Pres-G_VT,VT,Pres-G,Pres-G,YouGov,391,10/25/2008,275,Barack Obama,DEM,62,John McCain,REP,32,,30,11/4/2008,67.46,30.45,37.01,7.01,-7.01,1,among registered voters,
16486,21383,751,2008,2008_Pres-G_WA,WA,Pres-G,Pres-G,YouGov,391,10/25/2008,797,Barack Obama,DEM,53,John McCain,REP,43,,10,11/4/2008,57.34,40.26,17.08,7.08,-7.08,1,among registered voters,
16670,21580,752,2008,2008_Pres-G_WI,WI,Pres-G,Pres-G,Strategic Vision LLC,320,10/25/2008,800,Barack Obama,DEM,50,John McCain,REP,41,,9,11/4/2008,56.22,42.31,13.9,4.9,-4.9,1,,
16575,21472,752,2008,2008_Pres-G_WI,WI,Pres-G,Pres-G,University of Wisconsin (Badger Poll),365,10/25/2008,359,Barack Obama,DEM,52,John McCain,REP,42,,10,11/4/2008,56.22,42.31,13.9,3.9,-3.9,1,,
16457,21354,752,2008,2008_Pres-G_WI,WI,Pres-G,Pres-G,YouGov,391,10/25/2008,976,Barack Obama,DEM,53,John McCain,REP,41,,12,11/4/2008,56.22,42.31,13.9,1.9,-1.9,1,among registered voters,
16460,21357,753,2008,2008_Pres-G_WV,WV,Pres-G,Pres-G,YouGov,391,10/25/2008,404,Barack Obama,DEM,43,John McCain,REP,52,,-9,11/4/2008,42.49,55.58,-13.09,4.09,4.09,1,among registered voters,
16659,21569,753,2008,2008_Pres-G_WV,WV,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/25/2008,600,Barack Obama,DEM,40,John McCain,REP,50,,-10,11/4/2008,42.49,55.58,-13.09,3.09,3.09,1,,
16480,21377,754,2008,2008_Pres-G_WY,WY,Pres-G,Pres-G,YouGov,391,10/25/2008,246,Barack Obama,DEM,29,John McCain,REP,67,,-38,11/4/2008,32.54,64.78,-32.24,5.76,-5.76,1,among registered voters,
14885,19725,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,American Research Group,9,10/26/2008,1200,Barack Obama,DEM,50,John McCain,REP,45,,5,11/4/2008,52.86,45.6,7.26,2.26,-2.26,1,,
15189,20029,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,Financial Dynamics,95,10/26/2008,878,Barack Obama,DEM,50,John McCain,REP,42,,8,11/4/2008,52.86,45.6,7.26,0.74,0.74,1,,
15079,19919,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,Gallup,112,10/26/2008,2396,Barack Obama,DEM,51,John McCain,REP,44,,7,11/4/2008,52.86,45.6,7.26,0.26,-0.26,1,,
15697,20537,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,YouGov,391,10/26/2008,1000,Barack Obama,DEM,49,John McCain,REP,42,,7,11/4/2008,52.86,45.6,7.26,0.26,-0.26,1,among all adults,
15781,20621,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/26/2008,1202,Barack Obama,DEM,49,John McCain,REP,45,,4,11/4/2008,52.86,45.6,7.26,3.26,-3.26,1,,
16579,21507,707,2008,2008_Pres-G_AZ,AZ,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,807,Barack Obama,DEM,44.5,John McCain,REP,51,,-6.5,11/4/2008,44.91,53.39,-8.48,1.98,1.98,1,average of multiple versions or turnout models listed in poll,
16656,21566,707,2008,2008_Pres-G_AZ,AZ,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,500,Barack Obama,DEM,46,John McCain,REP,51,,-5,11/4/2008,44.91,53.39,-8.48,3.48,3.48,1,,
16576,21508,709,2008,2008_Pres-G_CO,CO,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,774,Barack Obama,DEM,51.5,John McCain,REP,44,,7.5,11/4/2008,53.66,44.71,8.95,1.45,-1.45,1,average of multiple versions or turnout models listed in poll,
16647,21557,709,2008,2008_Pres-G_CO,CO,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/26/2008,636,Barack Obama,DEM,53,John McCain,REP,45,,8,11/4/2008,53.66,44.71,8.95,0.95,-0.95,1,,
16641,21551,709,2008,2008_Pres-G_CO,CO,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,50,John McCain,REP,46,,4,11/4/2008,53.66,44.71,8.95,4.95,-4.95,1,,
16580,21509,713,2008,2008_Pres-G_FL,FL,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,747,Barack Obama,DEM,50.5,John McCain,REP,46,,4.5,11/4/2008,50.91,48.1,2.81,1.69,1.69,1,average of multiple versions or turnout models listed in poll,
16639,21549,713,2008,2008_Pres-G_FL,FL,Pres-G,Pres-G,Datamar,75,10/26/2008,630,Barack Obama,DEM,49,John McCain,REP,44,,5,11/4/2008,50.91,48.1,2.81,2.19,2.19,1,among registered voters,
16626,21537,713,2008,2008_Pres-G_FL,FL,Pres-G,Pres-G,Los Angeles Times,172,10/26/2008,639,Barack Obama,DEM,49.5,John McCain,REP,41.5,,8,11/4/2008,50.91,48.1,2.81,5.19,5.19,1,average of multiple versions or turnout models listed in poll,
16644,21554,713,2008,2008_Pres-G_FL,FL,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,51,John McCain,REP,47,,4,11/4/2008,50.91,48.1,2.81,1.19,1.19,1,,
16584,21510,714,2008,2008_Pres-G_GA,GA,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,690,Barack Obama,DEM,46.5,John McCain,REP,51,,-4.5,11/4/2008,46.9,52.1,-5.2,0.7,0.7,1,average of multiple versions or turnout models listed in poll,
16604,21501,719,2008,2008_Pres-G_IN,IN,Pres-G,Pres-G,Research 2000,281,10/26/2008,800,Barack Obama,DEM,47,John McCain,REP,47,,0,11/4/2008,49.84,48.81,1.03,1.03,-1.03,0.5,,
16591,21488,727,2008,2008_Pres-G_MN,MN,Pres-G,Pres-G,Humphrey Institute,143,10/26/2008,451,Barack Obama,DEM,56,John McCain,REP,37,,19,11/4/2008,54.06,43.82,10.24,8.76,8.76,1,,
16581,21511,728,2008,2008_Pres-G_MO,MO,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,825,Barack Obama,DEM,47,John McCain,REP,49,,-2,11/4/2008,49.23,49.36,-0.13,1.87,-1.87,1,average of multiple versions or turnout models listed in poll,
16640,21550,728,2008,2008_Pres-G_MO,MO,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,48,John McCain,REP,47,,1,11/4/2008,49.23,49.36,-0.13,1.13,1.13,0,,
16674,21584,728,2008,2008_Pres-G_MO,MO,Pres-G,Pres-G,SurveyUSA,325,10/26/2008,672,Barack Obama,DEM,48,John McCain,REP,48,,0,11/4/2008,49.23,49.36,-0.13,0.13,0.13,0.5,,
16585,21482,731,2008,2008_Pres-G_NC,NC,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,667,Barack Obama,DEM,52,John McCain,REP,46,,6,11/4/2008,49.7,49.38,0.33,5.67,5.67,1,,
16652,21562,731,2008,2008_Pres-G_NC,NC,Pres-G,Pres-G,Public Policy Polling,263,10/26/2008,1038,Barack Obama,DEM,49,John McCain,REP,48,,1,11/4/2008,49.7,49.38,0.33,0.67,0.67,1,,
16645,21555,731,2008,2008_Pres-G_NC,NC,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,48,John McCain,REP,49,,-1,11/4/2008,49.7,49.38,0.33,1.33,-1.33,0,,
63807,117492,734,2008,2008_Pres-G_NH,NH,Pres-G,Pres-G,University of New Hampshire,357,10/26/2008,652,Barack Obama,DEM,58,John McCain,REP,33,,25,11/4/2008,54.13,44.52,9.61,15.39,15.39,1,,
16550,21447,735,2008,2008_Pres-G_NJ,NJ,Pres-G,Pres-G,Fairleigh Dickinson University (PublicMind),92,10/26/2008,852,Barack Obama,DEM,53,John McCain,REP,35,,18,11/4/2008,57.14,41.61,15.53,2.47,2.47,1,,
16578,21512,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,684,Barack Obama,DEM,51,John McCain,REP,44,,7,11/4/2008,55.15,42.65,12.49,5.49,-5.49,1,average of multiple versions or turnout models listed in poll,
16577,21513,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,779,Barack Obama,DEM,50.5,John McCain,REP,45,,5.5,11/4/2008,51.38,46.8,4.58,0.92,0.92,1,average of multiple versions or turnout models listed in poll,
16627,21539,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,Los Angeles Times,172,10/26/2008,644,Barack Obama,DEM,46.5,John McCain,REP,39.5,,7,11/4/2008,51.38,46.8,4.58,2.42,2.42,1,average of multiple versions or turnout models listed in poll,
16642,21552,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,49,John McCain,REP,45,,4,11/4/2008,51.38,46.8,4.58,0.58,-0.58,1,,
16673,21583,741,2008,2008_Pres-G_OR,OR,Pres-G,Pres-G,SurveyUSA,325,10/26/2008,672,Barack Obama,DEM,57,John McCain,REP,38,,19,11/4/2008,56.75,40.4,16.35,2.65,2.65,1,,
16582,21514,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,768,Barack Obama,DEM,54,John McCain,REP,42,,12,11/4/2008,54.47,44.15,10.31,1.69,1.69,1,average of multiple versions or turnout models listed in poll,
16592,21489,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,Muhlenberg College,219,10/26/2008,610,Barack Obama,DEM,53,John McCain,REP,42,,11,11/4/2008,54.47,44.15,10.31,0.69,0.69,1,,
16648,21558,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/26/2008,588,Barack Obama,DEM,51,John McCain,REP,42,,9,11/4/2008,54.47,44.15,10.31,1.31,-1.31,1,,
16583,21515,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,721,Barack Obama,DEM,52,John McCain,REP,43,,9,11/4/2008,52.63,46.33,6.3,2.7,2.7,1,average of multiple versions or turnout models listed in poll,
16643,21553,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Barack Obama,DEM,51,John McCain,REP,47,,4,11/4/2008,52.63,46.33,6.3,2.3,-2.3,1,,
16672,21582,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,SurveyUSA,325,10/26/2008,671,Barack Obama,DEM,52,John McCain,REP,43,,9,11/4/2008,52.63,46.33,6.3,2.7,2.7,1,,
16668,21578,751,2008,2008_Pres-G_WA,WA,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2008,800,Barack Obama,DEM,54,John McCain,REP,42,,12,11/4/2008,57.34,40.26,17.08,5.08,-5.08,1,,
18176,23129,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,CBS News/The New York Times,36,10/27/2008,852,Barack Obama,DEM,52,John McCain,REP,40,,12,11/4/2008,52.86,45.6,7.26,4.74,4.74,1,average of multiple versions or turnout models listed in poll,
15422,20262,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,3000,Barack Obama,DEM,50,John McCain,REP,47,,3,11/4/2008,52.86,45.6,7.26,4.26,-4.26,1,,
15502,20342,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,Research 2000,281,10/27/2008,1100,Barack Obama,DEM,50,John McCain,REP,44,,6,11/4/2008,52.86,45.6,7.26,1.26,-1.26,1,,
16549,21446,704,2008,2008_Pres-G_AK,AK,Pres-G,Pres-G,Dittman Research,79,10/27/2008,489,Barack Obama,DEM,37,John McCain,REP,56,,-19,11/4/2008,37.89,59.42,-21.54,2.54,2.54,1,,
16620,21526,706,2008,2008_Pres-G_AR,AR,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Barack Obama,DEM,44,John McCain,REP,54,,-10,11/4/2008,38.86,58.72,-19.85,9.85,9.85,1,,
16615,21521,713,2008,2008_Pres-G_FL,FL,Pres-G,Pres-G,Florida Chamber of Commerce,577,10/27/2008,601,Barack Obama,DEM,45,John McCain,REP,41,,4,11/4/2008,50.91,48.1,2.81,1.19,1.19,1,among registered voters,
16616,21522,714,2008,2008_Pres-G_GA,GA,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/27/2008,637,Barack Obama,DEM,47,John McCain,REP,48,,-1,11/4/2008,46.9,52.1,-5.2,4.2,4.2,1,,
16588,21485,719,2008,2008_Pres-G_IN,IN,Pres-G,Pres-G,Selzer & Co.,304,10/27/2008,606,Barack Obama,DEM,46,John McCain,REP,45,,1,11/4/2008,49.84,48.81,1.03,0.03,-0.03,1,,
16586,21483,726,2008,2008_Pres-G_MI,MI,Pres-G,Pres-G,EPIC-MRA,84,10/27/2008,600,Barack Obama,DEM,50,John McCain,REP,38,,12,11/4/2008,57.33,40.89,16.44,4.44,-4.44,1,,
16621,21527,729,2008,2008_Pres-G_MS,MS,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Barack Obama,DEM,45,John McCain,REP,53,,-8,11/4/2008,43,56.17,-13.17,5.17,5.17,1,,
16602,21499,735,2008,2008_Pres-G_NJ,NJ,Pres-G,Pres-G,Research 2000,281,10/27/2008,600,Barack Obama,DEM,54,John McCain,REP,38,,16,11/4/2008,57.14,41.61,15.53,0.47,0.47,1,,
16619,21525,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,700,Barack Obama,DEM,50,John McCain,REP,46,,4,11/4/2008,55.15,42.65,12.49,8.49,-8.49,1,,
16603,21500,737,2008,2008_Pres-G_NV,NV,Pres-G,Pres-G,Research 2000,281,10/27/2008,600,Barack Obama,DEM,50,John McCain,REP,45,,5,11/4/2008,55.15,42.65,12.49,7.49,-7.49,1,,
16502,21399,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,Columbus Dispatch,57,10/27/2008,2164,Barack Obama,DEM,52,John McCain,REP,46,,6,11/4/2008,51.38,46.8,4.58,1.42,1.42,1,,
16624,21530,739,2008,2008_Pres-G_OH,OH,Pres-G,Pres-G,SurveyUSA,325,10/27/2008,648,Barack Obama,DEM,49,John McCain,REP,45,,4,11/4/2008,51.38,46.8,4.58,0.58,-0.58,1,,
16650,21560,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,Marist College,183,10/27/2008,713,Barack Obama,DEM,55,John McCain,REP,41,,14,11/4/2008,54.47,44.15,10.31,3.69,3.69,1,,
16622,21528,742,2008,2008_Pres-G_PA,PA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Barack Obama,DEM,53,John McCain,REP,46,,7,11/4/2008,54.47,44.15,10.31,3.31,-3.31,1,,
16596,21493,744,2008,2008_Pres-G_SC,SC,Pres-G,Pres-G,Princeton Survey Research Associates International,258,10/27/2008,400,Barack Obama,DEM,42,John McCain,REP,53,,-11,11/4/2008,44.9,53.87,-8.98,2.02,-2.02,1,,
16524,21421,748,2008,2008_Pres-G_UT,UT,Pres-G,Pres-G,Dan Jones & Associates,70,10/27/2008,1205,Barack Obama,DEM,32,John McCain,REP,57,,-25,11/4/2008,34.17,62.15,-27.98,2.98,2.98,1,among registered voters,
16617,21523,749,2008,2008_Pres-G_VA,VA,Pres-G,Pres-G,Marist College,183,10/27/2008,671,Barack Obama,DEM,51,John McCain,REP,47,,4,11/4/2008,52.63,46.33,6.3,2.3,-2.3,1,,
16625,21531,751,2008,2008_Pres-G_WA,WA,Pres-G,Pres-G,SurveyUSA,325,10/27/2008,630,Barack Obama,DEM,56,John McCain,REP,39,,17,11/4/2008,57.34,40.26,17.08,0.08,-0.08,1,,
14861,19701,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,ABC News/The Washington Post,3,10/28/2008,1327,Barack Obama,DEM,52,John McCain,REP,44,,8,11/4/2008,52.86,45.6,7.26,0.74,0.74,1,,
63591,117033,38,2008,2008_Pres-G_US,US,Pres-G,Pres-G,IBD/TIPP,144,10/28/2008,894,Barack Obama,DEM,48.2,John McCain,REP,43.8,,4.4000001,11/4/2008,52.86,45.6,7.26,2.86,-2.86,1,,
16598,21495,704,2008,2008_Pres-G_AK,AK,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Barack Obama,DEM,41,John McCain,REP,57,,-16,11/4/2008,37.89,59.42,-21.54,5.54,5.54,1,,
16607,21504,705,2008,2008_Pres-G_AL,AL,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,650,Barack Obama,DEM,36,John McCain,REP,61,,-25,11/4/2008,38.74,60.32,-21.58,3.42,-3.42,1,,
16594,21491,707,2008,2008_Pres-G_AZ,AZ,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/28/2008,625,Barack Obama,DEM,44,John McCain,REP,48,,-4,11/4/2008,44.91,53.39,-8.48,4.48,4.48,1,,
16589,21486,709,2008,2008_Pres-G_CO,CO,Pres-G,Pres-G,Marist College,183,10/28/2008,682,Barack Obama,DEM,51,John McCain,REP,45,,6,11/4/2008,53.66,44.71,8.95,2.95,-2.95,1,,
16608,21505,712,2008,2008_Pres-G_DE,DE,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,657,Barack Obama,DEM,63,John McCain,REP,33,,30,11/4/2008,61.91,36.93,24.98,5.02,5.02,1,,
16565,21462,716,2008,2008_Pres-G_IA,IA,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Barack Obama,DEM,53,John McCain,REP,39,,14,11/4/2008,53.93,44.39,9.53,4.47,4.47,1,,
16605,21502,720,2008,2008_Pres-G_KS,KS,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,626,Barack Obama,DEM,37,John McCain,REP,58,,-21,11/4/2008,41.55,56.48,-14.92,6.08,-6.08,1,,
16558,21455,721,2008,2008_Pres-G_KY,KY,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/28/2008,817,Barack Obama,DEM,42,John McCain,REP,51,,-9,11/4/2008,41.15,57.37,-16.22,7.22,7.22,1,,
16547,21444,721,2008,2008_Pres-G_KY,KY,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Barack Obama,DEM,39,John McCain,REP,56,,-17,11/4/2008,41.15,57.37,-16.22,0.78,-0.78,1,,
16606,21503,723,2008,2008_Pres-G_MA,MA,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,658,Barack Obama,DEM,56,John McCain,REP,39,,17,11/4/2008,61.8,35.99,25.81,8.81,-8.81,1,,
16526,21423,726,2008,2008_Pres-G_MI,MI,Pres-G,Pres-G,Mitchell Research & Communications,213,10/28/2008,600,Barack Obama,DEM,54,John McCain,REP,40,,14,11/4/2008,57.33,40.89,16.44,2.44,-2.44,1,,
16599,21496,726,2008,2008_Pres-G_MI,MI,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Barack Obama,DEM,53,John McCain,REP,43,,10,11/4/2008,57.33,40.89,16.44,6.44,-6.44,1,,
16568,21465,726,2008,2008_Pres-G_MI,MI,Pres-G,Pres-G,Strategic Vision LLC,320,10/28/2008,1200,Barack Obama,DEM,54,John McCain,REP,41,,13,11/4/2008,57.33,40.89,16.44,3.44,-3.44,1,,
16595,21492,727,2008,2008_Pres-G_MN,MN,Pres-G,Pres-G,Mason-Dixon Polling & Strategy,197,10/28/2008,625,Barack Obama,DEM,48,John McCain,REP,40,,8,11/4/2008,54.06,43.82,10.24,2.24,-2.24,1,,
16600,21497,727,2008,2008_Pres-G_MN,MN,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Barack Obama,DEM,55,John McCain,REP,43,,12,11/4/2008,54.06,43.82,10.24,1.76,1.76,1,,
16545,21442,727,2008,2008_Pres-G_MN,MN,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Barack Obama,DEM,53,John McCain,REP,38,,15,11/4/2008,54.06,43.82,10.24,4.76,4.76,1,,
16543,21440,731,2008,2008_Pres-G_NC,NC,Pres-G,Pres-G,The Tyson Group,334,10/28/2008,600,Barack Obama,DEM,47,John McCain,REP,46,,1,11/4/2008,49.7,49.38,0.33,0.67,0.67,1,,
