poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
52048,82187,4800,2010,2010_House-G_PA-10,PA-10,House-G,House-G,PSB Research,250,10/13/2010,406,Christopher P. Carney,DEM,41,Tom Marino,REP,41,,0,11/2/2010,44.82,55.18,-10.35,10.35,10.35,0.5,,
52100,82251,4822,2010,2010_House-G_TN-4,TN-4,House-G,House-G,Public Opinion Strategies,260,10/13/2010,300,Lincoln Davis,DEM,40,Scott DesJarlais,REP,45,,-5,11/2/2010,38.56,57.07,-18.51,13.51,13.51,1,for Scott DesJarlais,R
52174,82335,4894,2010,2010_House-G_WI-8,WI-8,House-G,House-G,PSB Research,250,10/13/2010,415,Steven L. Kagen,DEM,44,Reid J. Ribble,REP,45,,-1,11/2/2010,45.12,54.77,-9.64,8.64,8.64,1,,
51647,81675,4477,2010,2010_House-G_AR-1,AR-1,House-G,House-G,Hendrix College,138,10/14/2010,436,Chad Causey,DEM,34,Rick Crawford,REP,42,,-8,11/2/2010,43.48,51.79,-8.31,0.31,0.31,1,,
51647,81683,4478,2010,2010_House-G_AR-2,AR-2,House-G,House-G,Hendrix College,138,10/14/2010,446,Joyce Ann Elliott,DEM,38,Tim Griffin,REP,50,,-12,11/2/2010,38.27,57.9,-19.64,7.64,7.64,1,,
51655,81684,4478,2010,2010_House-G_AR-2,AR-2,House-G,House-G,OnMessage Inc.,239,10/14/2010,400,Joyce Ann Elliott,DEM,40,Tim Griffin,REP,52,,-12,11/2/2010,38.27,57.9,-19.64,7.64,7.64,1,for Tim Griffin,R
51647,81687,4479,2010,2010_House-G_AR-3,AR-3,House-G,House-G,Hendrix College,138,10/14/2010,553,David Whitaker,DEM,21,Steve Womack,REP,59,,-38,11/2/2010,27.56,72.44,-44.87,6.87,6.87,1,,
51647,81689,4480,2010,2010_House-G_AR-4,AR-4,House-G,House-G,Hendrix College,138,10/14/2010,518,Michael Avery Ross,DEM,52,Beth Anne Rankin,REP,34,,18,11/2/2010,57.53,40.15,17.38,0.62,0.62,1,,
51689,81723,4527,2010,2010_House-G_CA-47,CA-47,House-G,House-G,Public Opinion Strategies,260,10/14/2010,300,Loretta Sanchez,DEM,39,Van Tran,REP,39,,0,11/2/2010,52.98,39.27,13.71,13.71,-13.71,0.5,for Van Tran,R
51833,81908,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,Kiley & Company,162,10/14/2010,500,Barney Frank,DEM,56,Sean Bielat,REP,37,,19,11/2/2010,53.9,43.36,10.54,8.46,8.46,1,for Barney Frank,D
51835,81911,4658,2010,2010_House-G_MA-10,MA-10,House-G,House-G,MassINC Polling Group,198,10/14/2010,400,Bill Keating,DEM,46,Jeffrey Davis Perry,REP,43,,3,11/2/2010,46.87,42.38,4.49,1.49,-1.49,1,,
63997,117784,4750,2010,2010_House-G_NC-2,NC-2,House-G,House-G,ccAdvertising,396,10/14/2010,2218,Bob R. Etheridge,DEM,32,Renee L. Ellmers,REP,50,,-18,11/2/2010,48.69,49.47,-0.78,17.22,-17.22,1,,
63997,117785,4755,2010,2010_House-G_NC-7,NC-7,House-G,House-G,ccAdvertising,396,10/14/2010,2477,Mike McIntyre,DEM,44,Ilario Gregory Pantano,REP,41,,3,11/2/2010,53.68,46.32,7.36,4.36,-4.36,1,,
63997,117786,4756,2010,2010_House-G_NC-8,NC-8,House-G,House-G,ccAdvertising,396,10/14/2010,1785,Lawrence Webb Kissell,DEM,41,Harold Johnson,REP,39,,2,11/2/2010,53.02,43.67,9.34,7.34,-7.34,1,,
63997,117783,4759,2010,2010_House-G_NC-11,NC-11,House-G,House-G,ccAdvertising,396,10/14/2010,2848,Joseph Heath Shuler,DEM,40,Jeff Miller,REP,40,,0,11/2/2010,54.34,45.66,8.69,8.69,-8.69,0.5,,
52021,82156,4790,2010,2010_House-G_OR-5,OR-5,House-G,House-G,Moore Information,217,10/14/2010,300,Kurt Schrader,DEM,40,Lorentz Scott Brunn,REP,44,,-4,11/2/2010,51.25,45.96,5.29,9.29,-9.29,0,for Lorentz Scott Brunn,R
27390,32668,8657,2010,2010_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/14/2010,600,Democratic,DEM,39,Republican,REP,48,,-9,11/2/2010,44.92,51.65,-6.74,2.26,-2.26,1,sample size unavailable; estimated at 600 as a default,
51768,81828,4598,2010,2010_House-G_IL-10,IL-10,House-G,House-G,We Ask America,376,10/15/2010,600,Daniel J. Seals,DEM,39,Robert Dold,REP,50,,-11,11/2/2010,48.92,51.08,-2.16,8.84,-8.84,1,for Robert Dold; sample size unavailable; estimated at 600 as a default,R
51845,81922,4639,2010,2010_House-G_ME-1,ME-1,House-G,House-G,Critical Insights,64,10/15/2010,295,Chellie Pingree,DEM,45,C. Peter Scontras,REP,40,,5,11/2/2010,56.82,43.17,13.64,8.64,-8.64,1,among registered voters,
51845,81930,4640,2010,2010_House-G_ME-2,ME-2,House-G,House-G,Critical Insights,64,10/15/2010,305,Michael H. Michaud,DEM,49,Jason J. Levesque,REP,30,,19,11/2/2010,55.13,44.87,10.26,8.74,8.74,1,among registered voters,
32866,117788,4884,2010,2010_House-G_WV-1,WV-1,House-G,House-G,ccAdvertising,396,10/15/2010,2033,Michael Angelo Oliverio,DEM,35,David B. McKinley,REP,41,,-6,11/2/2010,49.6,50.4,-0.8,5.2,-5.2,1,,
32866,117789,4886,2010,2010_House-G_WV-3,WV-3,House-G,House-G,ccAdvertising,396,10/15/2010,1864,Nick J. Rahall II,DEM,40,Elliott E. Maynard,REP,36,,4,11/2/2010,56.04,43.96,12.08,8.08,-8.08,1,,
51714,81762,4548,2010,2010_House-G_FL-2,FL-2,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/16/2010,830,Allen Boyd,DEM,38,Steve Southerland II,REP,50,,-12,11/2/2010,41.35,53.6,-12.25,0.25,0.25,1,,
51745,81795,4585,2010,2010_House-G_HI-1,HI-1,House-G,House-G,Ward Research (Honolulu Star-Advertiser),375,10/16/2010,399,Colleen W. Hanabusa,DEM,45,Charles K. Djou,REP,48,,-3,11/2/2010,53.23,46.77,6.46,9.46,-9.46,0,,
51745,81800,4586,2010,2010_House-G_HI-2,HI-2,House-G,House-G,Ward Research (Honolulu Star-Advertiser),375,10/16/2010,192,Mazie Hirono,DEM,77,John W. Willoughby,REP,16,,61,11/2/2010,72.19,25.32,46.87,14.13,14.13,1,,
51832,81907,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,Fleming & Associates,96,10/16/2010,400,Barney Frank,DEM,49,Sean Bielat,REP,37,,12,11/2/2010,53.9,43.36,10.54,1.46,1.46,1,,
27388,32666,8657,2010,2010_House-G_US,US,House-G,House-G,GfK Group,115,10/16/2010,600,Democratic,DEM,43,Republican,REP,50,,-7,11/2/2010,44.92,51.65,-6.74,0.26,-0.26,1,sample size unavailable; estimated at 600 as a default,
1103,32667,8657,2010,2010_House-G_US,US,House-G,House-G,Pew Research Center,253,10/16/2010,600,Democratic,DEM,40,Republican,REP,50,,-10,11/2/2010,44.92,51.65,-6.74,3.26,-3.26,1,sample size unavailable; estimated at 600 as a default,
51665,81697,4471,2010,2010_House-G_AZ-3,AZ-3,House-G,House-G,Public Policy Polling,263,10/17/2010,655,Jon Hulburd,DEM,46,Ben Quayle,REP,44,,2,11/2/2010,41.14,52.24,-11.09,13.09,13.09,0,,
51817,81892,4631,2010,2010_House-G_KY-6,KY-6,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/17/2010,500,Albert Ben Chandler,DEM,48,Andy Barr,REP,44,,4,11/2/2010,50.08,49.81,0.27,3.73,3.73,1,,
51862,81947,4665,2010,2010_House-G_MI-7,MI-7,House-G,House-G,EPIC-MRA,84,10/17/2010,400,Mark Schauer,DEM,45,Tim Walberg,REP,39,,6,11/2/2010,45.38,50.16,-4.78,10.78,10.78,0,,
51862,81956,4667,2010,2010_House-G_MI-9,MI-9,House-G,House-G,EPIC-MRA,84,10/17/2010,400,Gary C. Peters,DEM,48,Andrew Rocky Raczkowski,REP,43,,5,11/2/2010,49.76,47.23,2.54,2.46,2.46,1,,
51973,82099,4738,2010,2010_House-G_NY-19,NY-19,House-G,House-G,Monmouth University,215,10/17/2010,636,John Hall,DEM,49,Nan Hayworth,REP,48,,1,11/2/2010,47.32,52.68,-5.36,6.36,6.36,0,,
52017,82151,4786,2010,2010_House-G_OR-1,OR-1,House-G,House-G,SurveyUSA,325,10/17/2010,602,David Wu,DEM,51,Robert Y. Cornilles,REP,42,,9,11/2/2010,54.75,41.94,12.8,3.8,-3.8,1,,
52032,82168,4794,2010,2010_House-G_PA-4,PA-4,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/17/2010,400,Jason Altmire,DEM,47,Keith J. Rothfus,REP,35,,12,11/2/2010,50.81,49.19,1.63,10.37,10.37,1,,
43148,117346,8657,2010,2010_House-G_US,US,House-G,House-G,GQR Research (GQRR),126,10/17/2010,801,Democratic,DEM,45,Republican,REP,50,,-5,11/2/2010,44.92,51.65,-6.74,1.74,1.74,1,,
63870,117599,8657,2010,2010_House-G_US,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/17/2010,2068,Democratic,DEM,41,Republican,REP,48,,-7,11/2/2010,44.92,51.65,-6.74,0.26,-0.26,1,,
51691,81725,4534,2010,2010_House-G_CO-1,CO-1,House-G,House-G,ccAdvertising,396,10/18/2010,698,Diana DeGette,DEM,43.8,Mike Fallon,REP,36.4,,7.4000001,11/2/2010,67.42,28.76,38.66,31.26,-31.26,1,for Mike Fallon,R
51701,81742,4544,2010,2010_House-G_CT-4,CT-4,House-G,House-G,National Research Inc.,225,10/18/2010,300,Jim Himes,DEM,42,Dan Debicella,REP,46,,-4,11/2/2010,50.94,46.93,4.01,8.01,-8.01,0,for Dan Debicella,R
51713,81761,4548,2010,2010_House-G_FL-2,FL-2,House-G,House-G,PSB Research,250,10/18/2010,399,Allen Boyd,DEM,38,Steve Southerland II,REP,50,,-12,11/2/2010,41.35,53.6,-12.25,0.25,0.25,1,,
51724,81772,4568,2010,2010_House-G_FL-22,FL-22,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/18/2010,800,Darren Andrew Klein,DEM,44,Allen West,REP,47,,-3,11/2/2010,45.64,54.36,-8.73,5.73,5.73,1,,
51740,81790,4579,2010,2010_House-G_GA-8,GA-8,House-G,House-G,Mellman Group,205,10/18/2010,400,James Marshall,DEM,47,Austin Scott,REP,44,,3,11/2/2010,47.3,52.7,-5.39,8.39,8.39,0,for James Marshall,D
51797,81872,4616,2010,2010_House-G_IN-9,IN-9,House-G,House-G,PSB Research,250,10/18/2010,400,Baron P. Hill,DEM,46,Todd C. Young,REP,44,,2,11/2/2010,42.28,52.34,-10.06,12.06,12.06,0,,
51837,81914,4641,2010,2010_House-G_MD-1,MD-1,House-G,House-G,Monmouth University,215,10/18/2010,637,Frank M. Kratovil,DEM,42,Andy Harris,REP,53,,-11,11/2/2010,41.98,54.08,-12.1,1.1,1.1,1,,
32659,81913,4641,2010,2010_House-G_MD-1,MD-1,House-G,House-G,OpinionWorks,244,10/18/2010,520,Frank M. Kratovil,DEM,40,Andy Harris,REP,40,,0,11/2/2010,41.98,54.08,-12.1,12.1,12.1,0.5,,
64376,118428,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,TCJ Research,327,10/18/2010,1000,Barney Frank,DEM,46,Sean Bielat,REP,35,,11,11/2/2010,53.9,43.36,10.54,0.46,0.46,1,,
51852,81936,4659,2010,2010_House-G_MI-1,MI-1,House-G,House-G,EPIC-MRA,84,10/18/2010,400,Gary McDowell,DEM,40,Dan Benishek,REP,42,,-2,11/2/2010,40.87,51.94,-11.08,9.08,9.08,1,,
51852,81943,4661,2010,2010_House-G_MI-3,MI-3,House-G,House-G,EPIC-MRA,84,10/18/2010,400,Patrick A. Miles,DEM,37,Justin Amash,REP,46,,-9,11/2/2010,37.47,59.68,-22.21,13.21,13.21,1,,
51852,81958,4673,2010,2010_House-G_MI-15,MI-15,House-G,House-G,EPIC-MRA,84,10/18/2010,400,John D. Dingell,DEM,53,Rob Steele,REP,36,,17,11/2/2010,56.81,40.08,16.73,0.27,0.27,1,,
52190,82351,4689,2010,2010_House-G_MO-4,MO-4,House-G,House-G,WPA Intelligence (WPAi),383,10/18/2010,300,Ike Skelton,DEM,42,Vicky Hartzler,REP,42,,0,11/2/2010,45.11,50.43,-5.31,5.31,5.31,0.5,for Vicky Hartzler,R
51979,82105,4739,2010,2010_House-G_NY-20,NY-20,House-G,House-G,Public Opinion Strategies,260,10/18/2010,400,Scott Murphy,DEM,42,Christopher P. Gibson,REP,44,,-2,11/2/2010,45.13,54.87,-9.74,7.74,7.74,1,for Christopher P. Gibson,R
51909,82002,4759,2010,2010_House-G_NC-11,NC-11,House-G,House-G,GQR Research (GQRR),126,10/18/2010,401,Joseph Heath Shuler,DEM,54,Jeff Miller,REP,39,,15,11/2/2010,54.34,45.66,8.69,6.31,6.31,1,for Joseph Heath Shuler,D
51916,82009,4762,2010,2010_House-G_ND-1,ND-1,House-G,House-G,PSB Research,250,10/18/2010,398,Earl Pomeroy,DEM,45,Rick Berg,REP,44,,1,11/2/2010,45.08,54.92,-9.84,10.84,10.84,0,,
52020,82155,4790,2010,2010_House-G_OR-5,OR-5,House-G,House-G,SurveyUSA,325,10/18/2010,601,Kurt Schrader,DEM,41,Lorentz Scott Brunn,REP,51,,-10,11/2/2010,51.25,45.96,5.29,15.29,-15.29,0,,
52081,82232,4816,2010,2010_House-G_SC-5,SC-5,House-G,House-G,PSB Research,250,10/18/2010,499,John M. Spratt,DEM,39,Mick Mulvaney,REP,49,,-10,11/2/2010,44.81,55.12,-10.31,0.31,0.31,1,,
52088,82239,4818,2010,2010_House-G_SD-1,SD-1,House-G,House-G,PSB Research,250,10/18/2010,399,Stephanie Herseth Sandlin,DEM,45,Kristi L. Noem,REP,42,,3,11/2/2010,45.89,48.12,-2.23,5.23,5.23,0,,
52120,82277,4865,2010,2010_House-G_VA-2,VA-2,House-G,House-G,Christopher Newport University,50,10/18/2010,490,Glenn C. Nye,DEM,41,E. Scott Rigell,REP,42,,-1,11/2/2010,42.45,53.12,-10.67,9.67,9.67,1,,
52121,82278,4865,2010,2010_House-G_VA-2,VA-2,House-G,House-G,Public Opinion Strategies,260,10/18/2010,400,Glenn C. Nye,DEM,41,E. Scott Rigell,REP,46,,-5,11/2/2010,42.45,53.12,-10.67,5.67,5.67,1,for E. Scott Rigell,R
52167,82328,4893,2010,2010_House-G_WI-7,WI-7,House-G,House-G,We Ask America,376,10/18/2010,600,Julie M. Lassa,DEM,39,Sean Duffy,REP,46,,-7,11/2/2010,44.43,52.11,-7.68,0.68,0.68,1,for Sean Duffy; sample size unavailable; estimated at 600 as a default; among registered voters,R
1096,117594,8657,2010,2010_House-G_US,US,House-G,House-G,YouGov,391,10/18/2010,742,Democratic,DEM,43.9,Republican,REP,51.4,,-7.5,11/2/2010,44.92,51.65,-6.74,0.76,-0.76,1,among all adults,
32633,81782,4573,2010,2010_House-G_GA-2,GA-2,House-G,House-G,Landmark Communications,166,10/19/2010,836,Sanford D. Bishop Jr.,DEM,45,Mike Keown,REP,47,,-2,11/2/2010,51.44,48.56,2.88,4.88,-4.88,0,,
32633,81789,4579,2010,2010_House-G_GA-8,GA-8,House-G,House-G,Landmark Communications,166,10/19/2010,763,James Marshall,DEM,35,Austin Scott,REP,51,,-16,11/2/2010,47.3,52.7,-5.39,10.61,-10.61,1,,
51750,81802,4618,2010,2010_House-G_IA-2,IA-2,House-G,House-G,Tarrance Group,333,10/19/2010,300,Dave Loebsack,DEM,44,Mariannette Miller-Meeks,REP,45,,-1,11/2/2010,50.99,45.92,5.07,6.07,-6.07,0,for Mariannette Miller-Meeks,R
51811,81886,4628,2010,2010_House-G_KY-3,KY-3,House-G,House-G,Braun Research,33,10/19/2010,504,John Yarmuth,DEM,58,Todd Lally,REP,31,,27,11/2/2010,54.68,44.01,10.67,16.33,16.33,1,,
51874,81962,4674,2010,2010_House-G_MN-1,MN-1,House-G,House-G,Grove Insight,129,10/19/2010,400,Timothy J. Walz,DEM,50,Randy Demmer,REP,34,,16,11/2/2010,49.34,44.05,5.29,10.71,10.71,1,for Timothy J. Walz,D
51895,81988,4685,2010,2010_House-G_MS-4,MS-4,House-G,House-G,Tarrance Group,333,10/19/2010,300,Gene Taylor,DEM,41,Steven M. Palazzo,REP,43,,-2,11/2/2010,46.83,51.93,-5.1,3.1,3.1,1,for Steven M. Palazzo,R
51921,82020,4697,2010,2010_House-G_NE-2,NE-2,House-G,House-G,Wiese Research Associates Inc.,382,10/19/2010,450,Tom White,DEM,40,Lee Terry,REP,48,,-8,11/2/2010,39.19,60.81,-21.61,13.61,13.61,1,,
51985,82111,4741,2010,2010_House-G_NY-22,NY-22,House-G,House-G,Magellan Strategies,179,10/19/2010,600,Maurice D. Hinchey,DEM,43,George K. Phillips,REP,43,,0,11/2/2010,52.66,47.34,5.32,5.32,-5.32,0.5,for George K. Phillips; sample size unavailable; estimated at 600 as a default,R
51915,82008,4762,2010,2010_House-G_ND-1,ND-1,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/19/2010,500,Earl Pomeroy,DEM,42,Rick Berg,REP,52,,-10,11/2/2010,45.08,54.92,-9.84,0.16,-0.16,1,,
32865,117790,4775,2010,2010_House-G_OH-13,OH-13,House-G,House-G,ccAdvertising,396,10/19/2010,1772,Betty Sutton,DEM,39,Tom Ganley,REP,34,,5,11/2/2010,55.73,44.27,11.46,6.46,-6.46,1,,
32865,117792,4778,2010,2010_House-G_OH-16,OH-16,House-G,House-G,ccAdvertising,396,10/19/2010,2715,John A. Boccieri,DEM,32,Jim Renacci,REP,46,,-14,11/2/2010,41.26,52.08,-10.82,3.18,-3.18,1,,
32865,117793,4780,2010,2010_House-G_OH-18,OH-18,House-G,House-G,ccAdvertising,396,10/19/2010,2291,Zachary T. Space,DEM,33,Bob Gibbs,REP,47,,-14,11/2/2010,40.49,53.86,-13.37,0.63,-0.63,1,,
52035,82171,4796,2010,2010_House-G_PA-6,PA-6,House-G,House-G,Monmouth University,215,10/19/2010,642,Manan Trivedi,DEM,44,Jim Gerlach,REP,54,,-10,11/2/2010,42.9,57.1,-14.2,4.2,4.2,1,,
52047,82186,4800,2010,2010_House-G_PA-10,PA-10,House-G,House-G,Lycoming College,176,10/19/2010,296,Christopher P. Carney,DEM,45,Tom Marino,REP,39,,6,11/2/2010,44.82,55.18,-10.35,16.35,16.35,0,,
52105,82256,4826,2010,2010_House-G_TN-8,TN-8,House-G,House-G,Tarrance Group,333,10/19/2010,300,Roy Brasfield Herron,DEM,35,Stephen Lee Fincher,REP,50,,-15,11/2/2010,38.8,58.99,-20.19,5.19,5.19,1,for Stephen Lee Fincher,R
52128,82285,4868,2010,2010_House-G_VA-5,VA-5,House-G,House-G,Benenson Strategy Group,30,10/19/2010,400,Tom S. Perriello,DEM,46,Robert Hurt,REP,47,,-1,11/2/2010,46.99,50.81,-3.82,2.82,2.82,1,for Tom S. Perriello,D
52157,82317,4880,2010,2010_House-G_WA-6,WA-6,House-G,House-G,Clout Research/Wenzel Strategies,55,10/19/2010,600,Norman DeValois Dicks,DEM,44.2,Doug R. Cloud,REP,48.3,,-4.0999999,11/2/2010,58.04,41.96,16.08,20.18,-20.18,0,for Doug R. Cloud; sample size unavailable; estimated at 600 as a default,R
52158,82318,4882,2010,2010_House-G_WA-8,WA-8,House-G,House-G,SurveyUSA,325,10/19/2010,639,Suzan DelBene,DEM,45,David G. Reichert,REP,52,,-7,11/2/2010,47.95,52.05,-4.1,2.9,-2.9,1,,
63736,117339,8657,2010,2010_House-G_US,US,House-G,House-G,Gallup,112,10/19/2010,1900,Democratic,DEM,42,Republican,REP,54,,-12,11/2/2010,44.92,51.65,-6.74,5.26,-5.26,1,,
1092,32665,8657,2010,2010_House-G_US,US,House-G,House-G,Georgetown University (Battleground),114,10/19/2010,600,Democratic,DEM,42,Republican,REP,47,,-5,11/2/2010,44.92,51.65,-6.74,1.74,1.74,1,sample size unavailable; estimated at 600 as a default,
51693,81727,4536,2010,2010_House-G_CO-3,CO-3,House-G,House-G,PSB Research,250,10/20/2010,400,John T. Salazar,DEM,43,Scott Tipton,REP,47,,-4,11/2/2010,45.76,50.1,-4.34,0.34,0.34,1,,
51739,81788,4579,2010,2010_House-G_GA-8,GA-8,House-G,House-G,PSB Research,250,10/20/2010,400,James Marshall,DEM,37,Austin Scott,REP,50,,-13,11/2/2010,47.3,52.7,-5.39,7.61,-7.61,1,,
32640,81860,4609,2010,2010_House-G_IN-2,IN-2,House-G,House-G,EPIC-MRA,84,10/20/2010,400,Joe Donnelly,DEM,48,Jackie Walorski,REP,43,,5,11/2/2010,48.18,46.84,1.34,3.66,3.66,1,,
32640,81869,4614,2010,2010_House-G_IN-7,IN-7,House-G,House-G,EPIC-MRA,84,10/20/2010,400,Andr̩ Carson,DEM,50,Marvin Bailey Scott,REP,37,,13,11/2/2010,58.9,37.81,21.09,8.09,-8.09,1,average of multiple versions or turnout models listed in poll,
51753,81806,4619,2010,2010_House-G_IA-3,IA-3,House-G,House-G,PSB Research,250,10/20/2010,404,Leonard L. Boswell,DEM,49,Brad Zaun,REP,37,,12,11/2/2010,50.73,46.49,4.25,7.75,7.75,1,,
51827,81902,4633,2010,2010_House-O_LA-2,LA-2,House-G,House-O,Zata3,392,10/20/2010,500,Cedric Richmond,DEM,53,Anh Cao,REP,36,,17,11/2/2010,65.87,34.13,31.73,14.73,-14.73,1,for Cedric Richmond,D
51831,81906,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,University of New Hampshire,357,10/20/2010,385,Barney Frank,DEM,46,Sean Bielat,REP,33,,13,11/2/2010,53.9,43.36,10.54,2.46,2.46,1,,
51831,81910,4658,2010,2010_House-G_MA-10,MA-10,House-G,House-G,University of New Hampshire,357,10/20/2010,349,Bill Keating,DEM,37,Jeffrey Davis Perry,REP,33,,4,11/2/2010,46.87,42.38,4.49,0.49,-0.49,1,,
51858,81942,4661,2010,2010_House-G_MI-3,MI-3,House-G,House-G,Public Opinion Strategies,260,10/20/2010,400,Patrick A. Miles,DEM,30,Justin Amash,REP,49,,-19,11/2/2010,37.47,59.68,-22.21,3.21,3.21,1,for Justin Amash,R
32863,117795,4701,2010,2010_House-G_NV-3,NV-3,House-G,House-G,ccAdvertising,396,10/20/2010,2414,Dina Titus,DEM,32,Joseph J. Heck,REP,41,,-9,11/2/2010,47.47,48.13,-0.65,8.35,-8.35,1,,
51931,82039,4704,2010,2010_House-G_NJ-1,NJ-1,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/20/2010,400,Robert E. Andrews,DEM,63,Dale Mark Glading,REP,22,,41,11/2/2010,63.19,34.8,28.39,12.61,12.61,1,,
51931,82041,4705,2010,2010_House-G_NJ-2,NJ-2,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/20/2010,400,Gary S. Stein,DEM,20,Frank A. LoBiondo,REP,57,,-37,11/2/2010,30.93,65.5,-34.57,2.43,-2.43,1,,
51931,82046,4706,2010,2010_House-G_NJ-3,NJ-3,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/20/2010,600,John H. Adler,DEM,37,Jon Runyan,REP,40,,-3,11/2/2010,47.32,50.03,-2.71,0.29,-0.29,1,,
51955,82071,4718,2010,2010_House-G_NM-2,NM-2,House-G,House-G,Tarrance Group,333,10/20/2010,350,Harry Teague,DEM,41,Stevan Pearce,REP,50,,-9,11/2/2010,44.6,55.4,-10.81,1.81,1.81,1,for Stevan Pearce,R
51972,82098,4738,2010,2010_House-G_NY-19,NY-19,House-G,House-G,Iona College,152,10/20/2010,601,John Hall,DEM,43,Nan Hayworth,REP,44,,-1,11/2/2010,47.32,52.68,-5.36,4.36,4.36,1,among registered voters,
52016,82150,4786,2010,2010_House-G_OR-1,OR-1,House-G,House-G,Elway Research,87,10/20/2010,400,David Wu,DEM,51,Robert Y. Cornilles,REP,38,,13,11/2/2010,54.75,41.94,12.8,0.2,0.2,1,,
52016,82154,4790,2010,2010_House-G_OR-5,OR-5,House-G,House-G,Elway Research,87,10/20/2010,400,Kurt Schrader,DEM,50,Lorentz Scott Brunn,REP,38,,12,11/2/2010,51.25,45.96,5.29,6.71,6.71,1,,
52040,82177,4798,2010,2010_House-G_PA-8,PA-8,House-G,House-G,Public Opinion Strategies,260,10/20/2010,400,Patrick J. Murphy,DEM,40,Michael G. Fitzpatrick,REP,50,,-10,11/2/2010,46.48,53.52,-7.05,2.95,-2.95,1,for Michael G. Fitzpatrick,R
52055,82196,4801,2010,2010_House-G_PA-11,PA-11,House-G,House-G,PSB Research,250,10/20/2010,402,Paul E. Kanjorski,DEM,43,Lou Barletta,REP,48,,-5,11/2/2010,45.3,54.7,-9.4,4.4,4.4,1,,
52069,82215,4807,2010,2010_House-G_PA-17,PA-17,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/20/2010,600,Thomas Timothy Holden,DEM,58,David G. Argall,REP,28,,30,11/2/2010,55.5,44.5,11,19,19,1,sample size unavailable; estimated at 600 as a default,
52087,82238,4818,2010,2010_House-G_SD-1,SD-1,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/20/2010,500,Stephanie Herseth Sandlin,DEM,44,Kristi L. Noem,REP,49,,-5,11/2/2010,45.89,48.12,-2.23,2.77,-2.77,1,,
52110,82261,4844,2010,2010_House-G_TX-17,TX-17,House-G,House-G,PSB Research,250,10/20/2010,404,Thomas Edwards,DEM,40,Bill Flores,REP,52,,-12,11/2/2010,36.57,61.8,-25.23,13.23,13.23,1,,
52114,82265,4850,2010,2010_House-G_TX-23,TX-23,House-G,House-G,OnMessage Inc.,239,10/20/2010,400,Ciro D. Rodriguez,DEM,39,Francisco R. Canseco,REP,45,,-6,11/2/2010,44.44,49.4,-4.95,1.05,-1.05,1,for Francisco R. Canseco,R
52148,82307,4876,2010,2010_House-G_WA-2,WA-2,House-G,House-G,SurveyUSA,325,10/20/2010,643,Rick Larsen,DEM,50,John Koster,REP,46,,4,11/2/2010,51.07,48.93,2.14,1.86,1.86,1,,
32661,81814,4587,2010,2010_House-G_ID-1,ID-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/21/2010,400,Walt Minnick,DEM,44,Raúl R. Labrador,REP,41,,3,11/2/2010,41.28,51.02,-9.74,12.74,12.74,0,,
32661,81821,4588,2010,2010_House-G_ID-2,ID-2,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/21/2010,300,Mike Crawford,DEM,17,Mike Simpson,REP,67,,-50,11/2/2010,24.41,68.83,-44.42,5.58,-5.58,1,,
51810,81885,4628,2010,2010_House-G_KY-3,KY-3,House-G,House-G,Rivercity Polling,291,10/21/2010,239,John Yarmuth,DEM,41,Todd Lally,REP,37,,4,11/2/2010,54.68,44.01,10.67,6.67,-6.67,1,for Todd Lally,R
51826,81901,4633,2010,2010_House-O_LA-2,LA-2,House-G,House-O,ALG Research,14,10/21/2010,400,Cedric Richmond,DEM,49,Anh Cao,REP,32,,17,11/2/2010,65.87,34.13,31.73,14.73,-14.73,1,for Cedric Richmond,D
51861,81946,4665,2010,2010_House-G_MI-7,MI-7,House-G,House-G,National Research Inc.,225,10/21/2010,300,Mark Schauer,DEM,36,Tim Walberg,REP,49,,-13,11/2/2010,45.38,50.16,-4.78,8.22,-8.22,1,for Tim Walberg,R
