cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.004675,.000075,,138,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00145,0,,137,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.001425,0,,136,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0031,.00005,,135,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0016,.0001,,134,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0009,.000025,,133,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.006475,.00005,,132,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.005275,.000075,,131,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.001325,.0001,,130,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0001,0,,13,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00185,.000025,,129,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0026,.000025,,128,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00115,.00005,,127,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.008925,.000025,,126,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.032125,.000025,,125,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0018,.00005,,124,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00285,0,,123,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.016275,.000075,,122,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.001625,0,,121,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.001975,.00005,,120,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0001,0,,12,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.008325,0,,119,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.002225,.00005,,118,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00255,.000025,,117,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00795,.00005,,116,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.002875,.00005,,115,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0016,0,,114,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0062,0,,113,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.003825,0,,112,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.002225,0,,111,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00425,.000075,,110,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.000125,0,,11,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0036,0,,109,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00215,.00005,,108,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.003325,.00005,,107,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.003425,0,,106,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.001225,0,,105,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.002125,0,,104,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00505,.000025,,103,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.003525,.000025,,102,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.00145,.000025,,101,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.002375,0,,100,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.000125,0,,10,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.0002,0,,1,07:05:03 26 Sep 2020,40000
2020,President,polls-plus,9/26/2020,Trump,Biden,"",.000025,0,,0,07:05:03 26 Sep 2020,40000
